"","finalStackSize","lowestStackSize"
"8968",63695,48121
"8969",53820,48998
"8970",59050,49799
"8971",54130,50000
"8972",65855,47809
"8973",59110,45167
"8974",57380,48053
"8975",68660,48464
"8976",50195,48286
"8977",47160,45552
"8978",52975,46675
"8979",56200,39623
"8980",50305,35504
"8981",74915,48820
"8982",72870,50000
"8983",68490,47952
"8984",69965,48807
"8985",60365,45938
"8986",67760,48840
"8987",61960,48140
"8988",67095,48827
"8989",63040,45649
"8990",64450,49455
"8991",50750,41628
"8992",67475,48172
"8993",64440,49698
"8994",67625,48863
"8995",68230,49760
"8996",60110,46290
"8997",57050,48658
"8998",71430,49632
"8999",68650,49899
"9000",65170,48607
"9001",66080,49670
"9002",71665,50000
"9003",72610,49985
"9004",73605,49160
"9005",60215,48285
"9006",62515,49524
"9007",60930,49497
"9008",72925,47843
"9009",59265,48487
"9010",63645,49191
"9011",64710,47909
"9012",62725,49459
"9013",62765,45761
"9014",61840,46510
"9015",56590,45915
"9016",70560,47798
"9017",69485,49899
"9018",66550,46115
"9019",68230,47849
"9020",80460,49067
"9021",65120,48191
"9022",69310,49543
"9023",70775,49475
"9024",51620,40794
"9025",68125,48715
"9026",60290,48582
"9027",54630,46572
"9028",62265,48403
"9029",68395,45854
"9030",63610,48809
"9031",69120,49931
"9032",71655,48850
"9033",62620,47043
"9034",67440,49800
"9035",73015,49585
"9036",58300,46931
"9037",58490,48057
"9038",52645,44410
"9039",64585,49826
"9040",57310,46197
"9041",61060,49799
"9042",64585,47894
"9043",54775,47956
"9044",50755,46398
"9045",62230,49675
"9046",58250,49512
"9047",73715,49065
"9048",66100,47963
"9049",70895,49835
"9050",49625,45001
"9051",53215,47767
"9052",72470,49799
"9053",61750,45876
"9054",58205,45364
"9055",63655,49899
"9056",65785,49592
"9057",50390,47450
"9058",69590,43992
"9059",76760,49675
"9060",62250,48238
"9061",61645,47528
"9062",73240,47305
"9063",72790,48959
"9064",61555,50000
"9065",71415,47619
"9066",54400,47386
"9067",64620,47858
"9068",43030,37727
"9069",67355,49899
"9070",73070,48414
"9071",71885,49899
"9072",67635,48276
"9073",70965,50000
"9074",69860,47716
"9075",53050,47210
"9076",62555,49898
"9077",66735,49410
"9078",81545,49998
"9079",61835,47149
"9080",66495,46232
"9081",56455,46851
"9082",64565,49312
"9083",57910,43064
"9084",61490,48112
"9085",74195,48480
"9086",52855,46419
"9087",70250,49899
"9088",71025,49406
"9089",55995,49650
"9090",65070,48851
"9091",70120,49284
"9092",62030,49899
"9093",63340,44155
"9094",66815,48391
"9095",69320,46254
"9096",61390,47868
"9097",52590,37991
"9098",71325,48291
"9099",63135,46531
"9100",60585,49493
"9101",69310,48494
"9102",52690,44487
"9103",63830,49008
"9104",68340,50000
"9105",66535,49688
"9106",57345,48823
"9107",67960,46536
"9108",65655,47198
"9109",71795,50000
"9110",75055,49899
"9111",65415,48032
"9112",57910,44053
"9113",77175,49375
"9114",59445,44257
"9115",69515,49540
"9116",65460,49898
"9117",64615,47920
"9118",67020,49168
"9119",66160,50000
"9120",76040,50000
"9121",66370,48291
"9122",54530,49665
"9123",79990,49097
"9124",59250,46558
"9125",66780,49124
"9126",61280,47457
"9127",56230,46689
"9128",55565,45643
"9129",51060,42972
"9130",49415,47197
"9131",64095,50000
"9132",56825,40410
"9133",67505,49998
"9134",47535,45810
"9135",62965,50000
"9136",47305,44851
"9137",65460,49372
"9138",56635,49447
"9139",68510,49355
"9140",49040,47986
"9141",68075,47679
"9142",57530,43607
"9143",62920,49899
"9144",73930,49700
"9145",75170,47094
"9146",68465,47824
"9147",82215,49921
"9148",83565,49898
"9149",67445,49799
"9150",71325,50000
"9151",62010,45225
"9152",66525,48048
"9153",61035,49798
"9154",55900,44936
"9155",63620,48847
"9156",54905,46743
"9157",76915,49799
"9158",69630,49750
"9159",63295,49798
"9160",56115,48908
"9161",71405,49481
"9162",77430,48967
"9163",54895,49857
"9164",72950,49699
"9165",63730,50000
"9166",70340,49907
"9167",66895,48870
"9168",58280,44756
"9169",70175,47453
"9170",58040,50000
"9171",68975,50000
"9172",69590,49998
"9173",66505,49914
"9174",62560,47255
"9175",72460,49552
"9176",57490,49707
"9177",53010,48552
"9178",70185,46145
"9179",61440,48274
"9180",59415,47401
"9181",69170,49899
"9182",82460,49875
"9183",67255,48810
"9184",63635,48479
"9185",66980,49899
"9186",58165,49428
"9187",68150,49546
"9188",66915,50000
"9189",69305,48587
"9190",61015,47074
"9191",56050,48767
"9192",77465,49246
"9193",60575,43490
"9194",49825,46598
"9195",67565,43948
"9196",74045,47251
"9197",68770,49037
"9198",58670,47548
"9199",54065,45403
"9200",68180,49798
"9201",50720,46199
"9202",64985,49899
"9203",68970,49413
"9204",63490,48699
"9205",66870,48309
"9206",64355,49580
"9207",66055,45938
"9208",68485,49065
"9209",67445,49041
"9210",72700,48582
"9211",60485,50000
"9212",71600,49586
"9213",67385,49960
"9214",70105,48585
"9215",72515,50000
"9216",48325,44152
"9217",45050,42205
"9218",73155,49194
"9219",65705,48624
"9220",52655,45337
"9221",66830,48953
"9222",59865,47165
"9223",63295,47857
"9224",66795,48357
"9225",74850,49834
"9226",71755,45075
"9227",53795,47718
"9228",59070,49943
"9229",55955,43079
"9230",62495,49452
"9231",63740,49013
"9232",58415,49154
"9233",53320,46912
"9234",54180,48574
"9235",87700,49645
"9236",70895,49511
"9237",65640,47986
"9238",72055,49579
"9239",58700,50000
"9240",58705,47033
"9241",74755,49652
"9242",67895,49511
"9243",55455,49397
"9244",62975,46500
"9245",52965,46078
"9246",62645,46837
"9247",68720,46930
"9248",63250,50000
"9249",56890,48738
"9250",63925,48119
"9251",51555,44477
"9252",77220,45469
"9253",59315,49308
"9254",70275,48906
"9255",62545,48649
"9256",56355,46815
"9257",57365,47431
"9258",73605,49567
"9259",69640,49122
"9260",59620,49736
"9261",62285,49084
"9262",55435,45720
"9263",61980,49181
"9264",50145,47043
"9265",57115,45802
"9266",68805,46371
"9267",52865,46166
"9268",62380,47690
"9269",71995,49898
"9270",55380,47691
"9271",72340,45696
"9272",57815,47558
"9273",79145,49806
"9274",55690,49830
"9275",58405,49598
"9276",76350,49899
"9277",68745,48082
"9278",55660,45191
"9279",66275,49698
"9280",73630,50000
"9281",68280,50000
"9282",59360,48811
"9283",68275,47121
"9284",63150,44394
"9285",60585,48318
"9286",69605,48006
"9287",59850,46761
"9288",75195,48694
"9289",70780,50000
"9290",53625,46029
"9291",63325,47927
"9292",61360,49805
"9293",65370,48245
"9294",63270,49475
"9295",70080,46736
"9296",57545,49587
"9297",57560,47988
"9298",61865,49998
"9299",67945,47748
"9300",77280,48874
"9301",77650,49308
"9302",51570,30009
"9303",66135,49677
"9304",64735,47295
"9305",58565,47146
"9306",60895,49865
"9307",68265,49122
"9308",67815,47698
"9309",70490,48149
"9310",63690,47998
"9311",66695,48706
"9312",56955,48369
"9313",65545,47485
"9314",58255,44678
"9315",70010,48965
"9316",66985,49899
"9317",58915,47089
"9318",60915,47765
"9319",48445,47062
"9320",65240,48993
"9321",66730,48391
"9322",66800,49899
"9323",61625,47177
"9324",60685,46020
"9325",75145,48560
"9326",40775,37894
"9327",71465,49415
"9328",58390,50000
"9329",48530,43952
"9330",51060,45871
"9331",68875,49640
"9332",59195,48690
"9333",71295,49898
"9334",59835,46156
"9335",64500,48954
"9336",73640,49651
"9337",62990,47032
"9338",62950,49375
"9339",67975,48024
"9340",54865,41946
"9341",73845,48876
"9342",71345,49329
"9343",54940,44878
"9344",71510,49048
"9345",48820,42060
"9346",55745,50000
"9347",70035,47458
"9348",64215,45014
"9349",74615,49451
"9350",56790,49738
"9351",65580,49436
"9352",68355,49585
"9353",69125,49871
"9354",66475,49799
"9355",59915,49786
"9356",65675,49899
"9357",72340,47439
"9358",60720,42427
"9359",56040,48477
"9360",65155,49193
"9361",63815,48581
"9362",65855,49698
"9363",67270,47836
"9364",71370,49650
"9365",59615,49798
"9366",54665,45208
"9367",66515,49674
"9368",66100,46915
"9369",72925,49990
"9370",65065,47786
"9371",72465,46345
"9372",58890,44012
"9373",73960,46620
"9374",60230,47185
"9375",58415,46847
"9376",60230,47746
"9377",60805,49799
"9378",69060,49998
"9379",69735,49970
"9380",69760,48231
"9381",71060,47147
"9382",68335,44720
"9383",50445,46196
"9384",66420,49696
"9385",64905,48505
"9386",54835,47363
"9387",57925,49421
"9388",67810,50000
"9389",73510,49998
"9390",49380,44805
"9391",54370,43883
"9392",61300,46441
"9393",47860,40531
"9394",62245,47817
"9395",70280,49898
"9396",58895,46006
"9397",79685,49925
"9398",71220,50000
"9399",59955,47558
"9400",68215,49698
"9401",59575,48051
"9402",66625,47330
"9403",62175,49251
"9404",54930,45739
"9405",71015,46842
"9406",68040,49170
"9407",62755,50000
"9408",68050,49835
"9409",56485,49524
"9410",71650,49054
"9411",66345,47903
"9412",54235,49846
"9413",72635,50000
"9414",61080,46647
"9415",55280,49295
"9416",68440,45936
"9417",64395,42481
"9418",74490,49799
"9419",67860,49381
"9420",60430,47925
"9421",61010,44807
"9422",66355,49772
"9423",71950,49898
"9424",63625,49616
"9425",71640,49065
"9426",67945,48064
"9427",69265,48193
"9428",61965,49998
"9429",72440,49799
"9430",65665,48860
"9431",67210,48982
"9432",64135,47338
"9433",52965,42447
"9434",57810,50000
"9435",71260,50000
"9436",66465,49710
"9437",59440,45663
"9438",56415,48995
"9439",58835,48933
"9440",56055,48203
"9441",61315,47579
"9442",72775,48819
"9443",63335,49386
"9444",74870,49798
"9445",69795,48536
"9446",55650,38495
"9447",57715,48801
"9448",61525,50000
"9449",79765,50000
"9450",61925,50000
"9451",68310,49899
"9452",57550,45133
"9453",47830,44574
"9454",81685,48389
"9455",65515,49306
"9456",57800,38989
"9457",69995,47694
"9458",63075,49620
"9459",69075,49415
"9460",62670,49616
"9461",46085,42803
"9462",65345,47897
"9463",56640,44632
"9464",73755,47751
"9465",81225,48504
"9466",67245,48659
"9467",73895,50000
"9468",64200,49188
"9469",78720,48828
"9470",68550,48369
"9471",73870,49715
"9472",74185,50000
"9473",82745,49598
"9474",55600,43420
"9475",63265,49459
"9476",67280,48453
"9477",49690,44076
"9478",64505,49115
"9479",62270,48178
"9480",66470,49359
"9481",49970,43050
"9482",69610,49698
"9483",62175,49389
"9484",71335,49985
"9485",35265,30650
"9486",69755,48845
"9487",47600,44051
"9488",59215,49145
"9489",71365,49350
"9490",53465,43126
"9491",54135,46728
"9492",59535,49698
"9493",77630,50000
"9494",69395,47754
"9495",58435,44402
"9496",54595,49010
"9497",69290,49698
"9498",68090,50000
"9499",58035,46547
"9500",67730,47175
"9501",51400,44627
"9502",53295,39907
"9503",70340,49898
"9504",78395,48397
"9505",62540,48160
"9506",70095,48011
"9507",37465,25340
"9508",65155,44613
"9509",74400,50000
"9510",67870,49181
"9511",59350,46805
"9512",61680,49467
"9513",59065,45097
"9514",65575,49798
"9515",76890,49799
"9516",60230,49582
"9517",72775,50000
"9518",78930,50000
"9519",55675,49599
"9520",66390,49698
"9521",58085,48241
"9522",62725,49081
"9523",48790,40147
"9524",53825,47978
"9525",69405,48944
"9526",69540,49560
"9527",62715,48060
"9528",72270,49448
"9529",59455,48654
"9530",61735,47356
"9531",68715,49798
"9532",64965,49575
"9533",63960,48977
"9534",55305,45814
"9535",57755,49702
"9536",61915,41372
"9537",62050,49540
"9538",60120,48031
"9539",63580,45090
"9540",78515,49998
"9541",55860,48372
"9542",66840,49875
"9543",65620,47269
"9544",75645,44643
"9545",67190,49898
"9546",60540,47060
"9547",68250,46265
"9548",65305,50000
"9549",71500,48284
"9550",57255,48524
"9551",57135,47371
"9552",66885,45531
"9553",72800,50000
"9554",63705,49865
"9555",59525,47965
"9556",61695,49072
"9557",65825,49798
"9558",59425,49998
"9559",73495,49998
"9560",48415,42086
"9561",75850,50000
"9562",64115,49052
"9563",73900,49575
"9564",66875,49899
"9565",62695,47707
"9566",70085,47997
"9567",51730,48222
"9568",62475,47613
"9569",70890,49799
"9570",61040,48564
"9571",55555,48866
"9572",66270,48531
"9573",51625,45961
"9574",61085,49662
"9575",60960,46705
"9576",71810,47914
"9577",69060,49675
"9578",58195,47415
"9579",70510,48744
"9580",58945,50000
"9581",69310,49598
"9582",63195,47678
"9583",70390,49005
"9584",55310,49655
"9585",60260,48752
"9586",59615,49289
"9587",32640,23695
"9588",56380,49295
"9589",55570,42684
"9590",59760,50000
"9591",68020,49698
"9592",62310,47749
"9593",72580,49872
"9594",58740,49175
"9595",68950,47935
"9596",61465,47696
"9597",68390,49799
"9598",68415,49836
"9599",56185,43414
"9600",52945,46595
"9601",65800,49705
"9602",63270,49607
"9603",73310,49541
"9604",70180,45308
"9605",56650,48942
"9606",59655,49182
"9607",59950,48553
"9608",55910,48971
"9609",67910,49425
"9610",75215,50000
"9611",73155,49689
"9612",62250,48198
"9613",59115,49998
"9614",61820,48806
"9615",56535,46206
"9616",36915,33838
"9617",63570,49754
"9618",62480,46378
"9619",67295,49845
"9620",65190,50000
"9621",66660,50000
"9622",71425,48795
"9623",59085,46810
"9624",67970,49631
"9625",68075,49431
"9626",75870,49099
"9627",62125,47518
"9628",49400,46171
"9629",61545,41741
"9630",66470,48027
"9631",52095,44305
"9632",67300,49420
"9633",70955,49899
"9634",61660,48441
"9635",70915,49273
"9636",75530,48452
"9637",54420,43310
"9638",60950,49358
"9639",56790,49967
"9640",63330,49643
"9641",66505,49899
"9642",68520,49282
"9643",67620,50000
"9644",74600,49598
"9645",72005,48263
"9646",71115,47353
"9647",64045,49376
"9648",63695,50000
"9649",66960,49087
"9650",67170,49167
"9651",52945,44378
"9652",58335,47234
"9653",65615,50000
"9654",64685,49598
"9655",68110,49820
"9656",64260,49545
"9657",65735,49686
"9658",79265,49337
"9659",59040,49090
"9660",67775,49465
"9661",76735,50000
"9662",61845,48354
"9663",70115,45719
"9664",78155,49153
"9665",63125,48754
"9666",62125,49058
"9667",69400,49799
"9668",64160,49443
"9669",39795,39469
"9670",48640,42624
"9671",77500,49985
"9672",49585,48635
"9673",74445,49857
"9674",60035,49923
"9675",59305,49899
"9676",67535,49048
"9677",54760,48962
"9678",68785,49799
"9679",61470,50000
"9680",53125,42775
"9681",69135,49598
"9682",63445,46946
"9683",54215,44717
"9684",58700,47428
"9685",77560,48530
"9686",67005,48899
"9687",64215,49252
"9688",53075,49076
"9689",67890,49652
"9690",47720,43485
"9691",73750,50000
"9692",70800,49799
"9693",66975,47308
"9694",66785,49585
"9695",58525,44622
"9696",63755,49614
"9697",47500,43038
"9698",65000,48095
"9699",63235,48139
"9700",69115,48641
"9701",78725,49312
"9702",64150,46467
"9703",51930,37058
"9704",61940,46499
"9705",59740,45017
"9706",60850,49899
"9707",63320,49192
"9708",61490,49041
"9709",83895,49690
"9710",63815,49817
"9711",77895,49148
"9712",55965,48651
"9713",63550,46586
"9714",73155,49872
"9715",68240,48733
"9716",64565,49799
"9717",54245,47986
"9718",51615,47677
"9719",58570,48898
"9720",49365,43373
"9721",56225,46326
"9722",66005,49698
"9723",64910,49457
"9724",70795,49465
"9725",56825,47961
"9726",68365,49899
"9727",69030,49998
"9728",48290,45136
"9729",60890,49427
"9730",65360,47484
"9731",59965,46132
"9732",62330,49694
"9733",66510,47957
"9734",68195,49798
"9735",67105,46388
"9736",69140,49899
"9737",58240,45442
"9738",75865,49403
"9739",79720,45723
"9740",70085,49345
"9741",57555,47845
"9742",49170,47521
"9743",59795,48464
"9744",62685,49799
"9745",63910,47564
"9746",65150,43115
"9747",68845,49555
"9748",47960,44682
"9749",61725,41731
"9750",77180,49436
"9751",63240,49985
"9752",57635,49990
"9753",65035,47391
"9754",65770,45042
"9755",43025,37386
"9756",77350,50000
"9757",61890,46799
"9758",50900,49147
"9759",68245,49798
"9760",66320,49185
"9761",68895,49110
"9762",58645,47006
"9763",50030,46090
"9764",60375,45696
"9765",67300,49289
"9766",64085,43499
"9767",69535,49898
"9768",59230,41982
"9769",65355,48773
"9770",56600,46172
"9771",69575,45746
"9772",60880,50000
"9773",59105,49504
"9774",44635,43868
"9775",62300,49899
"9776",67135,49854
"9777",67845,49856
"9778",51625,46894
"9779",75890,48290
"9780",58425,47931
"9781",65870,49998
"9782",69995,48533
"9783",71655,49899
"9784",71565,48050
"9785",58510,44484
"9786",58440,43823
"9787",58210,48607
"9788",55170,47314
"9789",56455,49899
"9790",69975,48964
"9791",64260,49920
"9792",70890,49583
"9793",69555,47540
"9794",58110,46493
"9795",53465,48842
"9796",68055,45024
"9797",53595,49312
"9798",61525,47376
"9799",60410,49968
"9800",57260,49787
"9801",67170,48715
"9802",66015,49698
"9803",54850,47840
"9804",65775,48152
"9805",85040,49459
"9806",73775,49843
"9807",69715,49911
"9808",74795,49895
"9809",65645,48976
"9810",65985,49765
"9811",56280,48517
"9812",71940,49998
"9813",65545,48995
"9814",66075,48486
"9815",71250,48989
"9816",49960,43853
"9817",52535,47850
"9818",68275,49660
"9819",49685,45327
